gid,boro_ct201,total_population,MRR2010,MRR20pctthreshold,strategy_code,race_total,race_white,race_black,race_native_american,race_asian,race_hawaiian,race_other,race_hispanic,language_total_pop,Total 5+,Speak only English,Speak a Language Other than English at Home,Spanish,French (incl. Cajun),Haitian,Italian,Portuguese,German,"Yiddish, Pennsylvania Dutch or other West Germanic languages",Greek,Russian,Polish,Serbo-Croatian,Ukrainian or other Slavic languages,Armenian,"Persian (incl. Farsi, Dari)",Gujarati,Hindi,Urdu,Punjabi,Bengali,"Nepali, Marathi, or other Indic languages",Other Indo-European languages,Telugu,Tamil,"Malayalam, Kannada, or other Dravidian languages","Chinese (incl. Mandarin, Cantonese)",Japanese,Korean,Hmong,Vietnamese,Khmer,"Thai, Lao, or other Tai-Kadai languages",Other languages of Asia,Tagalog (incl. Filipino),"Ilocano, Samoan, Hawaiian, or other Austronesian languages",Arabic,Hebrew,"Amharic, Somali, or other Afro-Asiatic languages","Yoruba, Twi, Igbo, or other languages of Western Africa","Swahili or other languages of Central, Eastern, and Southern Africa",Navajo,Other Native languages of North America,Other and unspecified languages,foreign_born_total,foreign_born_native,foreign_born_foreign,own_vs_rent_total,own_vs_rent_owner,own_vs_rent_rent,hosehold_size_total,household_size_owner_occupied,household_size_renter_occupied,internet_total,internet_subscription,internet_no_subscription,internet_no_access,age_total,age_less_5,age_6_15,age_16_64,age_64_over,median_income,pc_below_poverty,income_houses_total,homes_below_poverty,english_total_households,english_english,english_spanish,english_european,english_asian,english_other,bilingual,Geographic Area Name,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population 18 to 64 years,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population 18 to 64 years,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 18 to 64 years,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 18 to 64 years,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 18 to 64 years,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 18 to 64 years,hearing_difficulty,vision_difficulty,cognative_difficulty,ambulatory_difficulty,self_care_difficulty,independent_living_difficulty,resp_2010,CRRALL,CRRINT,DRRALL,DRRINT,HISTORIC_RESP_RATE,county,boro_number,diff_2020_2010
36081058000,4058000,3724,65.4,1,2,3724,32,2846,10,53,59,102,478,3811,3650,2690,1135,470,65,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,3724,2588,1136,1075,779,296,3.46,3.64,2.98,1075,906,40,129,3724,128,317,2843,598,80972,21.9,1075,235.425,1075,1017,0,48,0,10,372,"Census Tract 580, Queens County, New York",2488,2488,2488,2488,2488,2488,2488,2488,2488,2488,2488,2488,59.7,47.4,30,0,0,51.028,81,4,12.3
36081054800,4054800,2309,66.4,1,2,2309,93,326,65,1058,0,233,327,2453,2265,1015,1820,425,0,165,0,0,0,0,0,0,0,0,0,0,0,40,140,160,0,265,65,0,0,0,0,0,0,0,0,0,0,55,0,505,0,0,0,0,0,0,0,0,0,2309,803,1506,646,553,93,3.57,3.59,3.48,646,545,26,75,2309,174,175,1700,348,68700,14.3,646,92.378,646,530,17,70,25,4,245,"Census Tract 548, Queens County, New York",1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,61.1,49.2,29.3,0.3,0.1,56,81,4,11.9
36081055200,4055200,2999,72.3,1,0,2999,245,835,0,529,0,261,859,2986,2795,1330,2070,815,205,180,0,0,0,0,0,0,0,0,0,0,0,0,0,110,180,140,130,0,0,0,70,85,60,0,0,0,0,30,0,65,0,0,0,0,0,0,0,0,0,2999,1378,1621,1008,370,638,2.91,3.88,2.34,1008,842,10,156,2999,222,134,2213,522,52200,17.7,1008,178.416,1008,882,50,71,5,0,433,"Census Tract 552, Queens County, New York",1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,67.9,45.6,37.2,0.2,0.1,60,81,4,22.3
36081056600,4056600,1528,71.8,1,0,1528,84,412,0,437,0,56,409,1444,1400,765,755,445,75,90,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,40,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528,686,842,441,296,145,3.46,3.55,3.3,441,414,5,22,1528,48,172,1165,227,65804,16.6,441,73.206,441,392,21,5,23,0,152,"Census Tract 566, Queens County, New York",1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,64.2,54.2,45.8,0.2,0,54,81,4,10
36081059000,4059000,1623,66.5,1,2,1623,18,1313,126,31,0,5,119,1622,1545,1205,395,195,35,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1623,1094,529,422,324,98,3.85,3.81,3.98,422,385,3,34,1623,96,181,1031,399,76111,0.9,422,3.798,422,422,0,0,0,0,95,"Census Tract 590, Queens County, New York",882,882,882,882,882,882,882,882,882,882,882,882,58.2,46.5,27.5,0,0,49,81,4,11.7
36081003300,4003300,3129,70,1,0,3129,933,52,0,1087,41,0,875,2966,2860,1025,2595,1010,50,0,15,35,0,0,0,0,0,50,0,0,0,0,35,0,75,595,0,0,0,0,0,240,80,255,0,0,0,120,0,0,0,35,0,0,0,0,0,0,0,3129,1630,1499,1383,183,1200,2.26,2.56,2.21,1383,1288,10,85,3129,131,188,2673,206,65481,16.7,1383,230.961,1383,1176,41,92,74,0,653,"Census Tract 33, Queens County, New York",2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,62.71152,48.7192,46.72496,0.32476,0.22476,59.0198,81,4,13.99232
36081006201,4006201,6238,83.6,0,2,6238,3567,78,0,419,0,0,2059,6559,6000,3975,2335,1770,0,0,75,0,0,0,65,0,270,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,6238,5149,1089,2789,2392,397,2.23,2.12,2.93,2789,2232,22,535,6238,522,350,3881,1712,60232,18.1,2789,504.809,2789,2633,16,140,0,0,769,"Census Tract 62.01, Queens County, New York",3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,76.8,65.1,28.9,0.2,0.1,69,81,4,11.7
36081006202,4006202,7051,68.8,1,0,7051,3023,277,0,607,0,159,2692,7014,6460,3295,3615,2070,0,310,130,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,305,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7051,5305,1746,2465,842,1623,2.86,2.89,2.84,2465,2093,103,269,7051,487,1109,5624,707,50054,27,2465,665.55,2465,2331,22,18,94,0,1184,"Census Tract 62.02, Queens County, New York",4423,4423,4423,4423,4423,4423,4423,4423,4423,4423,4423,4423,61.3,43.7,35,0.1,0,68.3196,81,4,17.6
36081006501,4006501,3422,72,1,0,3422,2219,97,0,411,0,5,640,3472,3325,1620,2060,720,0,0,20,115,0,65,280,70,45,150,30,0,0,0,0,0,0,255,0,0,0,0,0,30,25,40,0,0,0,0,0,35,0,180,0,0,0,0,0,0,0,3422,2056,1366,1691,107,1584,2.02,1.75,2.04,1691,1513,16,162,3422,159,66,2974,270,72587,19.2,1691,324.672,1691,1496,52,83,33,27,628,"Census Tract 65.01, Queens County, New York",2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,66.5,54.1,49.5,0.2,0.2,59,81,4,12.4
36081006502,4006502,3587,69.1,1,0,3587,1817,123,0,548,0,10,923,3764,3695,1710,2665,1030,0,0,60,100,0,0,275,30,0,175,45,0,0,0,0,0,0,235,0,40,0,0,0,90,0,390,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,3587,2066,1521,1717,227,1490,2.09,2.61,2.01,1717,1499,28,190,3587,97,164,3115,310,84211,16.2,1717,278.154,1717,1546,9,132,9,21,794,"Census Tract 65.02, Queens County, New York",2953,2953,2953,2953,2953,2953,2953,2953,2953,2953,2953,2953,59.4,49.6,45.6,0.1,0,59,81,4,9.8
36081008500,4008500,915,53.9,1,1,915,313,75,0,184,0,0,337,1090,0,385,830,385,55,0,25,0,0,0,0,0,0,0,0,15,0,0,0,45,0,75,0,0,0,0,0,70,0,25,0,0,0,0,0,10,0,125,0,0,0,0,0,0,0,915,446,469,327,53,274,2.7,3.25,2.59,327,269,0,58,915,36,128,753,70,47946,29.4,327,96.138,327,254,44,20,5,4,183,"Census Tract 85, Queens County, New York",616,616,616,616,616,616,616,616,616,616,616,616,47.2,36.2,31.9,0.2,0.2,42.5977,81,4,11
36081012301,4012301,2888,68.7,1,0,2888,1799,90,184,194,0,0,609,2812,2780,1445,1535,640,0,0,115,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,75,0,0,0,0,0,35,0,100,0,0,0,0,0,0,0,2888,1951,937,1184,558,626,2.44,2.59,2.3,1184,950,20,214,2888,46,272,2346,307,83056,15,1184,177.6,1184,1130,54,0,0,0,559,"Census Tract 123.01, Queens County, New York",2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,59.4,48.2,42.7,0,0,52.622,81,4,11.2
36081012500,4012500,1777,67.1,1,0,1777,1039,76,0,212,0,0,423,1883,1805,730,1290,505,0,0,0,0,0,0,505,0,0,30,20,0,0,0,0,0,0,45,35,70,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,1777,900,877,695,147,548,2.56,2.31,2.62,695,627,21,47,1777,77,66,1509,169,77734,14.1,695,97.995,695,649,4,42,0,0,348,"Census Tract 125, Queens County, New York",1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,58.9,52.4,47.1,0,0,51.5117,81,4,6.5
36081015801,4015801,3507,51.3,1,2,3507,26,915,23,1034,0,840,414,3782,3465,2440,1280,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3507,1607,1900,929,604,325,3.78,3.86,3.61,929,797,40,92,3507,269,451,2662,427,71659,15.6,929,144.924,929,902,0,27,0,0,255,"Census Tract 158.01, Queens County, New York",2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,45.8,29.3,18.5,0.2,0.2,40,81,4,16.5
36081015802,4015802,4925,55.7,1,0,4925,232,998,42,1209,0,1378,759,4722,4535,3190,1895,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,110,90,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4925,1575,3350,1218,726,492,4.04,3.99,4.12,1218,1040,10,168,4925,230,669,3886,536,79444,11.6,1218,141.288,1218,1112,78,0,28,0,364,"Census Tract 158.02, Queens County, New York",3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,49.5,34.3,29,0,0,40,81,4,15.2
36081018101,4018101,3576,67.2,1,1,3576,1071,48,0,720,0,7,1686,3581,3470,920,3530,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,255,0,260,0,0,0,115,0,230,0,0,0,75,0,95,0,95,0,0,0,0,0,0,0,3576,1999,1577,1681,144,1537,2.13,2.31,2.11,1681,1419,35,227,3576,203,363,2759,413,57872,21.8,1681,366.458,1681,1260,203,104,114,0,775,"Census Tract 181.01, Queens County, New York",2538,2538,2538,2538,2538,2538,2538,2538,2538,2538,2538,2538,62.8,57.5,51.3,0.3,0.2,65,81,4,5.3
36081018102,4018102,3449,73.3,0,0,3449,1921,62,0,643,0,29,744,3539,3410,1610,2465,790,45,0,80,0,0,0,0,115,0,0,0,90,0,0,0,0,0,0,0,285,0,0,0,350,125,240,0,0,0,60,285,0,0,0,0,0,0,0,0,0,0,3449,2162,1287,1930,326,1604,1.79,1.56,1.83,1930,1562,78,290,3449,124,148,2749,476,66304,19.6,1930,378.28,1930,1658,83,49,118,22,763,"Census Tract 181.02, Queens County, New York",2650,2650,2650,2650,2650,2650,2650,2650,2650,2650,2650,2650,69.2,65.1,58.6,0.3,0.2,65,81,4,4.1
36081018501,4018501,3318,76.7,0,0,3318,1312,130,14,717,0,0,1063,3333,3120,1325,2475,1180,0,0,30,0,45,0,0,0,60,0,120,0,0,90,0,0,0,135,100,170,0,0,0,0,20,190,0,0,0,0,150,145,0,40,0,0,0,0,0,0,0,3318,1821,1497,1550,583,967,2.14,1.92,2.27,1550,1339,48,163,3318,244,202,2562,411,63889,23.5,1550,364.25,1550,1079,214,126,84,47,478,"Census Tract 185.01, Queens County, New York",2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,71.4,61.4,54,0.1,0.1,70,81,4,10
36081018502,4018502,3679,75.7,0,0,3679,1641,70,0,691,0,0,1254,3610,3445,1110,3375,1670,30,0,0,0,0,0,90,50,100,0,40,40,0,0,75,0,0,20,40,330,0,0,0,430,135,75,0,0,0,0,130,20,0,100,0,0,0,0,0,0,0,3679,1922,1757,1514,283,1231,2.43,2.15,2.49,1514,1306,7,201,3679,214,395,2859,410,67353,14.4,1514,218.016,1514,1179,177,79,79,0,640,"Census Tract 185.02, Queens County, New York",2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,70.9,61.4,56.2,0.1,0.1,70,81,4,9.5
36081019400,4019400,2965,63.8,1,0,2965,17,1615,0,332,0,406,294,2816,2665,2290,465,340,0,70,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2965,1890,1075,811,601,210,3.66,3.88,3.01,811,659,38,114,2965,166,291,2241,427,75809,13.5,811,109.485,811,811,0,0,0,0,179,"Census Tract 194, Queens County, New York",1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,56.8,42,33.5,0.1,0,52.122,81,4,14.8
36081019900,4019900,773,59.2,1,1,773,174,195,0,65,0,0,339,830,0,410,480,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,637,136,176,32,144,2.41,2.66,2.36,176,135,0,41,773,5,66,724,30,36250,28.4,176,49.984,176,148,16,12,0,0,93,"Census Tract 199, Queens County, New York",318,318,318,318,318,318,318,318,318,318,318,318,47.32425,26.70084,21.42045,0,0,45,81,4,20.62341
36081020500,4020500,1205,65.6,1,3,1205,99,14,0,81,0,0,1011,1283,1190,130,1440,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,700,505,391,110,281,3.06,3.15,3.02,391,285,46,60,1205,111,92,911,135,55815,9.2,391,35.972,391,303,83,5,0,0,225,"Census Tract 205, Queens County, New York",843,843,843,843,843,843,843,843,843,843,843,843,56.5,33.9,21.7,0.4,0.4,55.3218,81,4,22.6
36081025301,4025301,4201,78.8,0,0,4201,1467,35,0,1078,0,7,1569,4020,3915,1260,3740,2040,0,0,0,0,0,0,0,0,0,0,55,0,0,0,85,0,0,225,0,155,0,0,0,365,95,140,0,0,0,0,265,115,80,120,0,0,0,0,0,0,0,4201,1940,2261,1786,125,1661,2.35,2.74,2.32,1786,1518,50,218,4201,148,328,3479,452,60269,13,1786,232.18,1786,1318,176,111,152,29,765,"Census Tract 253.01, Queens County, New York",3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,72.7,59.4,52.5,0.2,0.1,68,81,4,13.3
